unitAvail,unitInspec,askIncome,callBack,finHelp,followUp,otherInspec,agentAge,auditorChild,auditorKid,auditorCouple,isQualified,agentBLK,agentFEM,auditID,pctBLK,houseVAL,officeBLK,inCity,sameAgent,race
1,0,0,1,1,0,0,60,0,0,0,0,0,1,160020320,4.5799999,62500,10.33,1,0,white
0,0,1,1,1,0,1,32,1,1,1,1,0,1,160020304,1.9181579,110000,2.3099999,0,0,white
1,1,0,1,1,0,0,42,1,1,1,0,0,1,160018416,0.15000001,127500,1.0309303,0,0,white
1,1,0,1,1,0,1,40,1,1,1,0,0,1,160017392,0.2,162500,0.33000001,0,0,white
0,0,0,0,0,1,0,59,1,1,1,0,0,1,160020336,0.18000001,160000,0.2,0,1,white
1,1,0,0,0,0,0,55,1,1,1,1,0,0,160020416,0.11,99750,4.1700001,0,1,white
1,1,1,1,0,0,0,30,1,1,1,0,0,1,160023008,0.49000001,95000,0.69,0,1,white
1,1,0,1,0,1,0,28,1,1,1,0,0,1,160019552,1.9181579,185000,0.14,0,0,white
1,1,0,1,0,0,0,46,1,0,1,1,0,1,160020304,0.02,157450,1.5599999,1,1,white
1,1,0,0,0,0,0,42,1,0,1,0,0,0,160020336,0,130000,0.050000001,1,0,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,160022912,0,145000,0.18000001,1,0,white
1,1,1,0,0,1,1,62,1,1,1,1,0,0,160019280,0.23999999,125000,0.23,0,0,white
1,1,0,0,1,1,0,60,1,1,1,0,0,1,160019328,0.2,140000,0.2,0,0,white
0,0,0,0,1,1,0,50,1,1,1,1,0,1,160019536,4.3997183,2e+05,0.63999999,0.4742268,0,white
1,1,0,1,0,1,0,35,1,1,1,0,0,1,160020368,5.4699998,150000,5.4699998,0,0,white
1,1,0,0,1,1,0,38,1,0,1,0,0,0,160020464,5.4699998,130000,0.63,0,0,white
1,0,1,1,0,0,0,48,1,0,1,0,0,1,160020496,1.9181579,140000,5.4899998,0,0,white
1,1,0,1,0,0,0,30,1,0,1,1,0,1,160022816,28.15,120000,1.5599999,0,0,white
1,0,1,1,1,0,0,55,0,0,1,0,0,1,160022960,22.5,180000,2.1199999,1,1,white
1,0,1,1,1,0,0,45,0,0,1,0,0,1,160023248,7.2572727,175000,3.5599999,1,0,white
1,1,0,1,0,0,0,38,1,0,1,0,0,1,160019488,0.059999999,2e+05,0.02,0,0,white
0,0,0,0,0,0,0,60,1,0,1,0,0,0,160020464,0.050000001,1e+05,0,1,1,white
0,0,1,0,1,0,0,40,1,0,1,0,0,1,160017360,4.3997183,195000,3.5599999,0.4742268,0,white
0,0,1,0,1,0,0,40,1,0,1,0,0,1,160017456,7.2572727,195000,3.5599999,1,0,white
0,0,1,0,0,0,1,45,0,0,1,1,0,0,160020432,1.9181579,125000,1.0309303,0,0,white
0,0,1,0,1,1,0,38,1,1,1,1,0,0,160020544,1.9181579,150000,0.52999997,0,0,white
1,0,0,0,0,0,0,35,1,1,1,0,0,1,160018512,0.49000001,150000,0.20999999,0,0,white
1,0,1,0,0,0,1,60,1,1,1,0,0,1,160022896,0.050000001,195000,1.67,0,0,white
0,0,0,0,0,0,0,30,0,0,1,0,0.022991544,0,160019328,6.0999999,95000,0.07,1,1,white
1,0,1,0,1,0,0,60,0,0,0,1,0,0,160020288,0.050000001,70000,0.1,0,0,white
0,0,0,1,0,1,1,42,1,1,1,0,0,1,160020512,1.9181579,2e+05,2.2,0,0,white
1,0,0,1,0,0,1,35,0,0,0,0,0,1,160020512,8.3400002,60000,2.79,1,1,white
1,1,0,0,1,0,0,55,1,1,1,0,0,1,160020544,1.46,2e+05,1.0309303,0,1,white
1,0,0,1,1,0,0,40,1,1,1,0,0,1,160017440,1.98,162500,1.14,0,1,white
1,0,0,1,1,1,1,40,1,0,1,0,0,1,160019392,1.46,1e+05,1.0309303,0,0,white
1,1,1,1,0,1,0,40,1,1,1,1,0,0,160019488,0,150000,0,0,0,white
0,0,1,1,0,0,0,50,0,0,0,0,0,1,160017520,1.9181579,65000,0.23,0,0,white
1,1,0,0,1,0,0,40,1,0,1,1,0,1,160017408,0.61000001,150000,5.4899998,0,0,white
1,1,0,1,1,0,1,50,1,1,1,0,0,0,160017584,0.33000001,142500,0.33000001,0,0,white
1,1,0,0,0,0,0,60,1,0,1,0,0,1,160018272,0.0099999998,130000,0.02,1,0,white
0,0,1,1,1,0,0,50,0,0,1,1,0,0,160018336,1.9181579,1e+05,1.0309303,0,1,white
1,1,0,1,0,0,0,40,1,0,1,0,0,0,160018336,0.029999999,125000,1.0309303,0,0,white
1,0,0,0,0,0,0,35,1,0,1,0,0,1,160018368,4.3997183,130000,4.27,0.4742268,0,white
1,1,0,0,0,0,0,45,1,0,1,0,0,1,160017456,1.9181579,135000,1.0309303,0,0,white
1,1,1,1,1,0,0,47,1,0,1,1,0,1,160017536,0.36000001,187500,0.36000001,1,0,white
1,1,1,1,0,0,0,43,1,0.14444445,1,1,0,1,160017424,0.16,180000,6.02,1,1,white
1,1,0,1,0,0,1,50,1,0,1,0,0,1,160020352,1.9181579,135000,0.029999999,0,1,white
1,1,0,1,0,0,0,45,1,0,1,0,0,1,160022768,0.22,195000,0.22,1,0,white
0,0,1,1,0,0,0,42,1,0,1,1,0,0,160023008,7.2572727,155000,0,1,1,white
1,0,0,1,0,0,0,48,1,0,1,0,0,1,160020560,6.6700001,2e+05,12.13,1,0,white
1,0,0,0,1,0,0,60,1,0,1,0,0,0,160019344,4.1700001,120000,0.63,0,0,white
1,1,0,1,0,0,0,33,1,0,1,0,0,1,160019424,0.2,195000,0,0,0,white
1,0,0,1,0,0,0,35,1,0,1,0,0,1,160020352,30.23,180000,22.5,1,1,white
1,0,0,1,0,0,0,30,1,0,1,0,1,1,160020448,30.23,160000,30.23,1,1,white
1,0,0,1,0,0,0,38,1,0,1,1,0,1,160017376,7.2572727,190000,0.16,1,0,white
1,0,1,1,0,0,1,43,1,0,1,1,0,0,160017408,7.2572727,190000,0.02,1,0,white
1,1,0,1,0,1,0,35,1,0,1,0,0,0,160019264,0.0099999998,130000,0.090000004,1,0,white
0,0,0,1,0,0,1,27,0,0,1,0,0,0,160022992,5.54,190000,12.13,1,0,white
1,1,0,0,0,1,0,40,1,1,1,0,0,1,160000256,0.059999999,145000,2.4200001,0,0,white
0,0,1,1,0,0,0,30,0,0,1,1,0,0,160019312,7.2572727,180000,2.1199999,1,1,white
1,0,1,0,0,0,0,40,0,0,1,1,0,1,160019360,7.2572727,2e+05,36.099998,1,0,white
1,0,0,1,0,0,0,40,0,0,1,0,0,0,160022848,5.8499999,135000,3.5599999,1,1,white
1,0,0,0,1,0,0,45,0,0,1,0,0,0,160022928,4.5799999,75000,12.13,1,1,white
1,0,1,1,0,0,1,39,1,1,0,0,0,1,160018288,7.2572727,50000,12.13,1,0,white
1,1,0,1,0,0,0,53,1,1,1,0,0,1,160019376,3.1199999,140000,0,1,1,white
1,0,0,1,1,0,1,50,1,0,1,1,0,1,160018336,1.9181579,2e+05,0.36000001,0,0,white
1,1,0,1,1,0,0,35,1,0,1,0,0,1,160018368,3.96,2e+05,0,1,1,white
1,1,0,0,0,0,0,50,1,0,1,0,0,0,160018384,0.20999999,2e+05,0.47,0,0,white
1,0,0,0,0,0,1,33,0,0,0,0,0,1,160019344,1.9181579,50000,1.1799999,0,0,white
1,1,1,0,1,0,0,40,1,0,1,1,0,1,160019376,0.50999999,135000,0.18000001,0,1,white
0,0,0,1,0,0,1,55,1,0,1,0,0,0,164025744,8.7784996,1e+05,0.47,0,1,white
1,1,0,1,0,0,0,35,1,0,1,0,0,1,164026416,0.13,65000,0.029999999,0,1,white
1,1,0,0,0,1,1,30,1,0,1,0,0,0,164026416,8.7784996,105000,3.2613044,0,0,white
1,1,0,1,0,0,0,35,1,0,1,0,0,0,164025744,4.5799999,95000,0,0,1,white
1,1,0,0,0,1,0,35,1,0,1,0,0,0,164025920,0.50999999,115000,0,0,1,white
1,0,0,0,0,0,0,50,0,0,1,0,0,1,164025296,0.75,120000,0.75,0,0,white
1,1,1,1,1,0,0,45,0.94117647,0.060661763,0.82352942,1,0,0,164025952,0.47,150000,0.47,0,0,white
1,1,0,1,1,0,0,45,0.94117647,0.060661763,0.82352942,0,0,1,164026048,0.25,92352.273,3.2613044,0,1,white
1,1,0,0,1,0,0,50,1,0,0,0,0,1,164025728,1.0700001,41500,1.0700001,0,1,white
1,1,0,0,1,0,0,45,1,0,0,0,0,0,164025760,70.650002,46500,0.95999998,0,0,white
0,0,0,1,1,0,0,40,1,0,1,0,0,0,164000016,8.7784996,117500,1.6900001,0,1,white
1,1,1,0,0,1,0,50,1,0,1,1,0,1,164025120,2.3,105000,9.3000002,0,0,white
1,1,0,0,0,1,0,60,1,0,1,0,0,0,164025200,2.2,95000,2.2,0,1,white
1,1,0,0,0,1,0,27,1,0,1,0,0,0,164025888,0.28999999,77500,1.1799999,0,0,white
1,1,0,1,1,0,0,50,0.94117647,0.060661763,0.82352942,1,0,1,164025936,41.630001,92352.273,2.1199999,0,0,white
1,0,0,0,0,1,0,55,0.94117647,0.060661763,0.82352942,0,0,1,164025968,8.7784996,110000,1.28,0,1,white
1,1,0,0,1,1,0,50,0.94117647,0.060661763,0.82352942,0,0,1,164025984,0.37,95000,0,0,1,white
1,1,0,0,1,1,0,36,1,0,1,0,0,0,164026016,0,75000,0.029999999,0,0,white
1,1,0,0,1,1,0,55,0.94117647,0.060661763,0.82352942,0,0,0,164026048,8.7784996,97500,10.18,0,0,white
1,1,0,0,1,1,0,50,0.94117647,0.060661763,0.82352942,0,0,1,164026112,0.2,105000,0.2,0,1,white
1,1,0,1,1,1,0,30,0.94117647,0.060661763,0.82352942,0,0,1,164026112,20.99,92352.273,20.99,0,0,white
1,1,0,1,1,1,0,60,1,0,1,1,0,1,164026384,3.9000001,90000,3.9000001,0,0,white
1,1,0,0,1,1,0,25,1,0,1,0,0,1,164026432,0.89999998,95000,4.1900001,0,1,white
1,1,0,0,1,1,1,22,1,0,0,0,0,0,164025856,8.3900003,75000,8.3900003,0,1,white
1,1,0,1,1,0,0,35,1,1,1,0,0,1,164025728,15.99,56250,5.6100001,0,0,white
1,1,0,1,1,0,1,50,1,1,1,1,0,1,200027008,4.4099998,56050,5.8400002,0,1,white
1,1,1,0,1,0,0,50,1,1,1,1,0,1,200027136,2.7635484,47405,0.55000001,0,1,white
1,0,0,0,1,0,1,40,0,0,1,1,0,1,200027376,1.42,69275,0.49000001,0,1,white
1,1,0,1,0,0,0,55,1,1,1,0,0,1,200027504,2.7635484,123405,0.69,0,1,white
1,1,0,0,1,0,0,45,0,0,1,1,0,0,200027984,2.7635484,58805,1.6421429,0,1,white
1,0,0,1,1,1,0,58,1,0,1,0,0,0,200027056,9.9200001,93575,3.9200001,0,0,white
1,0,0,1,1,0,0,39,0,0,1,0,0,1,200027104,2.7635484,94762.5,1.62,0,0,white
1,1,0,1,0,0,0,30,1,0,1,0,0,0,200027456,0.49000001,104025,0.13,0,1,white
1,1,0,1,0,0,0,20,1,0,1,0,0,0,200027536,0.5,109250,1.13,0,1,white
1,0,0,1,0,0,0,29,1,0,1,0,0,0,200027968,1.73,52155,0.69,0,1,white
1,1,0,1,0,1,0,48,1,0,1,0,0,1,200028016,0.13,132905,0.13,0,1,white
1,1,0,1,0,0,0,28,1,0,1,0,0,1,200028032,1.73,75905,0.69,0,1,white
1,0,0,0,0,0,0,38,1,0,1,0,0,1,200000048,2.7635484,132905,1.62,0,2,white
1,1,0,0,1,0,0,50,1,0,1,1,0,1,200000080,2.7635484,133000,0.36000001,0,1,white
1,1,0,0,0,1,0,35,1,0,1,0,0,1,200027072,0.83999997,82905,3.8199999,0,1,white
0,0,1,0,0,0,1,40,1,0,0,1,0,1,200027392,2.7635484,97755,1.6421429,0,1,white
1,1,0,0,0,0,0,40,1,0,1,0,0,1,200027456,1.25,112455,1.6421429,0,1,white
1,1,0,0,1,0,0,50,1,0,0,0,0,0,200000096,2.7635484,115900,1.62,0,0,white
1,1,1,0,0,0,0,58,1,0,1,0,0,0,200027104,9.0500002,87875,3.8499999,0,1,white
1,1,1,1,1,0,0,53,1,0,1,1,0,1,200027024,1.25,132905,0.69,0,1,white
1,1,0,0,0,0,1,35,0,0,1,0,0,1,200027120,2.7635484,151905,0.38999999,0,0,white
1,1,0,1,0,0,0,45,1,0,0,0,0,1,200027872,23.52,47500,1.62,0,1,white
1,1,0,1,1,0,0,50,1,0,1,0,0,0,200027920,0.43000001,104500,3.8199999,0,1,white
1,0,0,1,0,0,0,35,1,0,0,0,0,0,200027936,0.83999997,71155,0.49000001,0,1,white
1,1,0,1,0,0,0,42.392857,1,1,1,0,0,1,200027936,0.18000001,108520,0.13,0,1,white
1,1,0,1,0,0,0,48,1,0,0,0,0,1,200027952,0.28999999,46455,0.38999999,0,1,white
1,1,0,1,0,1,0,40,1,0,1,0,0,0,200027136,7.8000002,128155,0.80000001,0,1,white
1,1,0,1,0,0,0,33,1,0,0,0,0,0,200027056,0.40000001,28405,8.1300001,0,0,white
0,0,0,1,1,1,1,50,1,0,1,0,0,0,200027360,2.7635484,54055,1.6421429,0,0,white
1,0,0,0,1,0,0,30,1,0,1,0,0,1,200027440,0.83999997,111055,1.62,0,0,white
1,1,0,1,1,0,0,25,1,0,1,0,0,1,200027488,2.7635484,75905,0.13,0,0,white
1,1,1,0,0,0,0,42.392857,1,1,1,1,0,0,200027392,0.55000001,123500,0,0,1,white
1,1,0,1,0,0,0,40,1,0,0,0,0,1,200027504,2.5699999,88350,0.38,0,1,white
1,1,0,0,0,1,0,50,1,0,1,0,0,1,200027536,2.7635484,99655,0.5,0,0,white
1,1,0,0,1,0,0,50,1,1,1,0,0,1,200027904,0.16,128155,0.13,0,1,white
1,1,0,0,0,0,0,43,1,0,1,0,0,1,200028000,0.36000001,78755,3.8199999,0,0,white
0,0,1,0,0,0,1,50,1,0,0,1,0,1,200028032,2.7635484,29345,0.69,0,0,white
1,1,0,0,1,1,0,40,1,0,1,0,0,1,200000064,0.13,113050,3.8199999,0,1,white
1,1,1,1,1,0,0,45,1,1,1,0,0,1,200027024,1.42,123500,3.8199999,0,0,white
1,0,0,1,0,0,0,39,1,1,1,0,0,0,200027088,1.73,89205,0.43000001,0,1,white
,0,0,0,0,0,0,35,1,1,1,1,0,0,200027152,0.49000001,128155,1.6421429,0,1,white
1,1,0,0,0,0,0,40,1,1,1,0,0,1,200027552,0.13,46455,0.5,0,1,white
0,0,0,0,1,0,1,30,1,1,1,1,0,1,200027552,2.7635484,81700,3.8199999,0,1,white
1,0,1,0,1,1,0,45,1,1,1,1,0,1,200027904,2.7635484,61655,3.8199999,0,1,white
1,1,1,0,1,0,0,40,1,1,1,1,0,0,200027968,2.5699999,57450,0.5,0,1,white
1,1,0,0,1,0,0,36,0,0,1,1,0,1,200027984,8.54,31255,0.69,0,1,white
1,1,1,0,1,0,0,46,1,0,1,1,0,1,200028016,2.7635484,47405,0.69,0,1,white
1,0,0,1,1,0,1,40,1,0,1,0,0,1,208000048,6.77,36000,6.77,0,1,white
1,0,0,1,0,0,1,50,0,0,1,0,0,1,208029968,1.59,55500,3.0799999,0,1,white
1,0,0,1,1,1,1,55,0,0,1,0,0,0,208030080,1.59,55500,5.5599999,0,1,white
1,1,0,1,0,0,0,45,0,0,1,0,0,0,208030960,0.69,115000,0.99000001,0,1,white
1,1,0,0,0,0,0,55,0,0,0,0,0,1,208000208,1.15,85500,1.48,0,1,white
1,1,0,0,0,1,0,60,1,0,1,1,0,1,208029248,0.31999999,95000,2.01,0,1,white
1,1,0,1,1,0,0,35,1,1,1,1,0,1,208029984,2.79,87500,1.48,0,1,white
0,0,0,1,0,0,1,42,0,0,1,0,0,0,208030128,6.45825,87500,8.3199997,0,1,white
1,1,0,1,0,0,0,50,1,0,1,1,0,0,208029152,0.25,125000,8.3199997,0,0,white
0,0,0,1,1,0,0,52,1,0,1,0,0,1,208029184,6.45825,125000,1.54,0,1,white
1,1,0,1,0,0,0,40,1,0,1,0,0,1,208029184,0.57999998,90000,8.3199997,0,1,white
1,1,0,1,0,1,0,40,1,0,1,0,0,1,208030000,6.45825,11500,2.01,0,0,white
1,1,0,1,0,1,1,60,1,0,1,0,0,1,208030112,1.3200001,115000,1.1900001,0,0,white
1,0,0,0,1,0,1,30,0,0,1,0,0,1,208030752,1.48,212500,0.69,0,1,white
1,1,0,0,1,1,0,35,1,0,1,0,0,0,208000096,0.23999999,275000,0.82999998,0,1,white
0,0,0,1,0,0,1,30,1,0,1,0,0,0,208031328,6.45825,81500,0.17,0,1,white
1,1,0,1,0,0,0,35,0,0,1,0,0,1,208029136,0.87,75000,1.95,0,0,white
1,0,0,1,1,1,1,40,1,1,1,0,0,1,208030720,6.45825,92500,1.95,0,0,white
1,1,0,0,0,1,0,30,1,0,0,0,0,1,208030768,77.589996,62500,1.48,0,1,white
1,1,1,1,0,1,0,50,1,1,1,0,0,0,208030912,0.47999999,77500,0.17,0,1,white
1,1,1,0,0,0,0,55,0,0,0,1,0,0,208030944,1.16,33000,1.4,0,1,white
1,0,0,0,0,0,0,38,1,1,1,0,0,0,208030896,1.1900001,102500,2.01,0,1,white
1,1,0,0,0,1,0,40,1,1,1,1,0,0,208030992,40.529999,75000,2.27,0,1,white
1,1,0,0,0,0,0,55,1,1,1,0,0,1,208000096,1.16,47500,0.17,0,1,white
1,1,0,1,0,1,0,38,1,1,1,0,0,0,208029952,1.3200001,65000,8.3199997,0,0,white
1,1,0,0,0,1,0,40,1,1,1,0,0,0,208030064,0.18000001,97500,0.56,0,0,white
0,0,0,0,0,0,0,35,1,1,1,0,0,0,208031296,6.45825,73500,1.48,0,1,white
1,1,0,1,0,1,0,38,1,0,1,0,0,1,208000016,6.45825,128250,2.4951999,0,0,white
1,1,0,1,1,0,0,55,0,0,1,0,0,0,208029936,0.52999997,82500,0.99000001,0,1,white
1,1,0,1,1,0,0,60,0,0,1,0,0,0,208030096,65.260002,72500,0.69,0,0,white
1,1,0,1,1,1,0,30,1,0,1,0,0,1,208030704,2.26,75000,0.81999999,0,0,white
1,1,0,1,1,1,1,35,1,0,1,0,0,1,208031312,0.87,120000,0.67000002,0,1,white
1,1,0,1,0,0,1,35,0,0,1,0,0,1,208000224,0.25999999,49500,0.82999998,0,0,white
1,1,1,1,1,1,1,45,0,0,1,1,0,0,208029952,0.69999999,71500,1.1900001,0,0,white
1,1,0,1,0,0,1,35,0,0,1,0,0,1,208030016,0.40000001,62500,0.68000001,0,1,white
1,1,0,1,0,1,0,35,0,0,1,0,0,1,208030096,0.52999997,62500,0.69,0,2,white
1,1,1,1,0,1,1,30,1,1,1,1,0,1,208030736,9.5200005,125000,0.69,0,1,white
1,1,0,1,0,0,1,60,1,0,1,1,0,0,208030752,0.27000001,145000,0.63999999,0,1,white
1,1,1,1,0,0,1,60,1,0,1,1,0,0,208030896,0.19,120000,0.27000001,0,1,white
1,1,0,0,0,0,0,48,1,0,1,0,0,0,208030928,0.5,72500,0.63999999,0,1,white
1,1,0,0,0,1,0,50,1,0,1,0,0,1,208030944,0.5,73500,0.63999999,0,1,white
1,0,0,1,0,0,1,60,0,0,1,0,0,1,208030976,3.54,65000,3.0799999,0,1,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,208030016,0.75,51500,1.4,0,1,white
1,1,1,0,1,1,0,40,1,0,1,0,0,1,208030064,0.69999999,110000,0.63,0,1,white
1,0,0,0,1,0,1,50,0,0,1,0,0,1,208030688,6.45825,69000,3.0799999,0,1,white
0,0,0,0,1,0,1,50,1,0,1,0,0,1,208030736,6.45825,105000,1.53,0,0,white
0,0,1,0,0,1,1,50,1,0,1,1,0,0,208000048,6.45825,110000,0.99000001,0,1,white
1,0,0,0,1,1,1,40,1,0,1,0,0,0,208029984,6.45825,115000,1.73,0,2,white
1,1,1,1,1,0,0,40,1,0,1,1,0,1,208030048,22.110001,115000,22.110001,0,1,white
1,1,0,1,0,1,0,28,1,1,1,0,1,0,208030784,0.63,75000,0.69,0,1,white
1,1,0,0,1,0,0,45,1,0,1,0,0,1,208030048,5.5599999,140000,5.5599999,0,0,white
1,0,0,0,1,0,1,44,1,0,1,0,0,0,216000064,6.395,81000,0.059999999,0,1,white
1,0,0,1,1,0,0,50,1,0,1,0,0,1,216034016,6.395,92450,0,0,1,white
1,1,0,1,1,1,1,28,1,0,1,0,0,1,216034224,0.22,58500,0.47999999,0,0,white
1,1,0,1,1,0,1,32,1,0,1,0,0,0,216034320,0.1,92500,0.13,0,0,white
1,1,0,1,0,1,1,35,1,0,0,1,0,0,216034480,6.395,41500,0.38999999,0,1,white
1,0,0,0,0,1,1,50,1,0,1,0,0,1,216034576,0,115250,0.23,0,0,white
1,0,1,0,1,1,1,40,0,0,1,1,0,1,216035296,6.395,130450,1.5626316,0,1,white
1,1,0,0,0,0,1,35,1,1,1,0,0,1,216035312,0,101500,0.1,0,0,white
1,1,0,0,0,1,0,35,1,0,1,0,0,1,216035344,0.20999999,100500,1.5626316,0,1,white
1,1,0,1,0,1,1,42,1,0,1,0,0,1,216034544,0.46000001,77500,1.3,0,1,white
0,0,1,1,0,0,0,32,1,1,1,1,0,1,216034224,6.395,87500,0.17,0,2,white
1,1,0,0,0,0,0,35,1,0,1,0,0,0,216034336,12.49,44000,0.14,0,0,white
1,1,0,0,0,1,1,48,1,0,0,0,0,0,216034768,6.395,117000,1.5626316,0,0,white
0,0,1,1,0,0,1,30,1,1,1,0,0,1,216034336,6.395,64500,0.050000001,0,0,white
1,0,0,1,0,0,1,27,1,1,0,0,0,0,216034752,6.395,121500,1.5626316,0,1,white
1,1,0,1,0,0,0,40,1,1,1,0,0,1,216034288,5.0999999,127500,5.0999999,0,0,white
1,1,0,0,0,1,1,40,1,0,1,0,0,1,216034496,6.395,91000,0.82999998,0,1,white
1,1,0,0,0,0,1,30,1,1,1,0,0,0,216034512,0.050000001,107500,1.5626316,0,0,white
1,1,0,1,0,0,0,30,1,1,1,0,0,0,216034736,0.18000001,86500,0.13,0,1,white
1,1,1,1,0,0,0,45,1,1,1,1,0,1,216034736,0.11,118500,0.27000001,0,0,white
1,1,0,1,1,0,1,35,0,0,1,0,0,0,216034272,6.395,92250,0.15000001,0,0,white
1,1,0,1,0,0,1,55,1,1,1,0,0,1,216000064,0,117500,1.5626316,0,0,white
0,0,1,0,1,0,1,32,1,0,1,1,0,0,216034528,6.395,41000,0.029999999,0,1,white
1,1,0,0,0,1,0,62,0,0,1,0,0,1,216034800,0.25999999,1e+05,0,0,1,white
1,1,1,0,1,1,1,28,1,0,0,0,0,0,216034240,3.8499999,27000,1.5626316,0,0,white
1,1,0,0,1,1,0,60,1,0,1,0,0,0,216000032,0,92000,1.5626316,0,0,white
1,1,0,0,1,1,1,58,1,0,1,0,0,0,216035168,0,101000,0.5,0,1,white
1,1,1,0,1,0,1,40,1,0,1,0,0,1,216000048,0.79000002,87500,0,0,0,white
0,0,0,0,0,1,1,38,1,0,1,0,0,0,216034256,6.395,52500,0.14,0,2,white
1,1,0,0,0,0,1,30,1,0,1,0,1,1,216034544,60.869999,60000,1.5626316,0,1,white
1,1,1,1,0,1,0,30,0,0,0,0,0,0,216034304,6.395,28500,1.5626316,0,1,white
1,1,1,1,1,0,1,55,1,0,1,0,0,0,216035328,0,69500,0.28,0,0,white
1,1,0,1,0,0,1,55,1,0,1,0,0,0,216034816,47.880001,47500,0.31999999,0,1,white
1,1,0,1,1,0,1,32,1,0,1,0,0,0,216035184,6.395,117500,0.88999999,0,0,white
1,1,0,1,1,0,1,56,1,1,0,0,0,1,216035184,0.81999999,35500,0.079999998,0,1,white
1,1,0,1,0,1,1,37,1,0,0,0,1,0,216035216,66.300003,35500,41.98,0,2,white
1,1,1,1,1,0,1,50,1,0,0,1,0,1,216035248,2.76,35500,0.2,0,2,white
1,1,1,1,1,0,1,35,0,0,1,0,0,0,216035264,0.029999999,95500,1.76,0,0,white
1,1,0,0,1,0,1,55,1,1,1,0,0,0,216034784,0.059999999,109500,1.09,0,0,white
1,1,0,1,0,1,1,41.726189,1,1,1,0,0,1,216034784,6.395,123500,0.27000001,0,1,white
1,1,0,0,0,1,1,27,0,0,0,0,0,0,216035264,0,55500,1.76,0,0,white
1,1,0,1,0,0,1,55,1,0,0,0,0,1,216035200,6.395,37500,0.079999998,0,1,white
1,1,0,1,0,0,1,50,1,0,1,0,0,1,216035216,0.23999999,72000,0.20999999,0,0,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,216035232,0.14,130250,0.079999998,0,1,white
1,1,0,1,1,0,1,60,1,0,1,0,0,0,216035296,0.029999999,92500,0.07,0,1,white
1,1,1,0,0,0,1,41.726189,1,0,1,1,0,1,216035168,0.07,90500,0,0,0,white
1,1,0,1,0,0,0,41.726189,1,0,1,0,0,0,216035328,0.13,112500,0.029999999,0,1,white
1,1,1,0,0,0,1,45,1,0,1,1,0,0,216035136,1.49,94500,0.079999998,0,1,white
1,0,0,1,0,0,1,60,1,1,1,0,0,1,336037376,1.42,143000,5.3200002,0,0,white
1,1,0,1,1,0,0,45,1,1,1,0,0,1,336037152,3.7,45500,5.1900001,0,1,white
1,1,0,1,1,0,1,30,1,1,1,0,0,1,336037184,6.2189283,101850,1.62,0,1,white
0,0,1,1,1,0,1,45,1,0,1,0,0,0,336037248,2.0799999,45000,2.2,0,0,white
0,0,1,1,1,0,1,30,1,1,1,0,1,1,336037312,6.2189283,55000,5.7651725,0,0,white
0,0,1,1,0,0,0,38,1,1,0,0,0,1,336036192,6.2189283,62500,11.18,0,1,white
0,0,0,1,0,0,1,48,1,1,1,0,0,0,336036384,6.2189283,62400,1.08,0,0,white
1,0,0,0,0,0,0,40.864113,1,1,1,0,0.02631579,0.48009446,336000128,6.2189283,50000,2.03,0,1,white
0,0,0,1,0,0,0,50,1,0,1,0,0,1,336037184,2.5,115000,5.7651725,0,1,white
1,0,0,0,0,0,0,45,0,0,1,0,0,0,336037184,8.0200005,95000,5.7651725,0,1,white
1,1,1,1,1,0,0,35,0.97560978,0.21951219,0.83333331,0,0,1,336038496,4.8600001,75000,3.1600001,0,0,white
0,1,0,1,0,0,0,40,0.97560978,0.21951219,1,0,0,1,336038528,8.04,69900,5.0900002,0,1,white
1,1,0,0,1,1,0,40.864113,1,0,0,0,0,1,336000128,1.3099999,169450,0,0,0,white
1,0,1,0,1,0,0,28,1,0,0,1,0,0,336000288,6.2189283,67500,4.1300001,0,1,white
1,0,0,0,0,1,0,50,1,0,1,0,0.02631579,0,336036128,6.2189283,53600,5.7651725,0,0,white
1,1,0,1,1,0,0,38,1,0,1,1,0,0,336038336,1.58,67500,1.62,0,2,white
0,0,1,1,0,0,1,50,1,0,1,1,0,0,336038400,1.66,95000,0.41,0,0,white
1,1,0,1,0,0,0,40,1,0,0,0,0,1,336037312,8.4700003,70000,5.7651725,0,2,white
0,1,0,0,0,0,0,38,1,0,1,1,0,0,336038528,2.5,85000,5.75,0,0,white
0,1,0,1,0,0,0,45,1,0,0,0,0,1,336038528,5.4099998,56000,5.7651725,0,1,white
1,1,0,1,0,0,0,40,1,0,0,1,0,1,336038560,8.4700003,68250,6.0100002,0,0,white
1,1,0,1,0,0,0,32,1,0,0,0,0,0,336038560,5.7800002,76000,5.7651725,0,0,white
1,1,1,0,0,0,0,55,1,0,1,1,0,1,336038592,5.6399999,98750,9.6000004,0,1,white
1,1,0,0,0,0,0,42,1,1,1,0,0,0,336036192,6.2189283,134500,5.7651725,0,0,white
1,0,0,0,0,0,0,39,1,0,1,0,0,0,336036096,6.2189283,115000,1.52,0,1,white
1,1,0,0,0,0,0,45,1,0,1,0,0,0,336036128,2.0599999,80450,13.91,0,1,white
1,1,0,0,0,0,0,40,1,0,1,0,0,0,336036128,8.04,71500,21.620001,0,0,white
